SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,10,003,Delaware,New Castle County,9,17,9684,3970,5714,3175,4549,617,987,10,10,153,134,0,4,15,30,3186,4569,623,998,12,29,162,144,2,6,3869,5571,3085,4428,611,974,8,8,153,132,0,2,12,27,3093,4445,614,983,10,25,162,141,2,4,101,143,90,121,6,13,2,2,0,2,0,2,3,3,93,124,9,15,2,4,0,3,0,2
050,10,003,Delaware,New Castle County,9,18,10615,3713,6902,3133,5772,462,956,10,16,84,115,0,1,24,42,3149,5791,475,979,23,35,89,136,5,16,3594,6760,3034,5652,450,950,8,13,83,115,0,1,19,29,3050,5669,460,963,19,29,87,124,1,6,119,142,99,120,12,6,2,3,1,0,0,0,5,13,99,122,15,16,4,6,2,12,4,10
050,10,003,Delaware,New Castle County,10,0,556419,269419,287000,178133,186432,67603,76273,1254,1211,15483,15699,189,171,6757,7214,183948,192524,72125,81172,2851,3105,17358,17605,369,389,241162,259732,155108,164883,64441,72604,500,528,15289,15489,71,74,5753,6154,160073,170089,68251,76716,1763,2060,16981,17230,209,240,28257,27268,23025,21549,3162,3669,754,683,194,210,118,97,1004,1060,23875,22435,3874,4456,1088,1045,377,375,160,149
050,10,003,Delaware,New Castle County,10,1,32186,16368,15818,9339,9122,4776,4672,60,70,1189,1001,28,14,976,939,10227,9970,5509,5400,183,203,1442,1212,47,33,13948,13306,7393,7073,4516,4410,24,25,1174,980,14,9,827,809,8160,7814,5138,5035,107,122,1392,1172,28,24,2420,2512,1946,2049,260,262,36,45,15,21,14,5,149,130,2067,2156,371,365,76,81,50,40,19,9
050,10,003,Delaware,New Castle County,10,2,33341,16792,16549,9616,9317,5099,5058,97,78,927,1054,22,16,1031,1026,10561,10243,5892,5822,235,232,1175,1315,30,28,14075,13820,7448,7200,4764,4709,35,22,906,1031,8,7,914,851,8289,7973,5461,5336,140,129,1139,1268,14,16,2717,2729,2168,2117,335,349,62,56,21,23,14,9,117,175,2272,2270,431,486,95,103,36,47,16,12
050,10,003,Delaware,New Castle County,10,3,33996,17140,16856,10102,9858,5160,5076,90,94,866,889,8,17,914,922,10916,10676,5829,5767,238,255,1102,1110,28,33,14284,14068,7845,7712,4777,4657,33,35,840,865,0,7,789,792,8548,8417,5357,5253,145,149,1049,1069,17,22,2856,2788,2257,2146,383,419,57,59,26,24,8,10,125,130,2368,2259,472,514,93,106,53,41,11,11
050,10,003,Delaware,New Castle County,10,4,37407,18861,18546,11746,11663,5371,5199,85,100,929,800,14,12,716,772,12386,12344,5872,5731,219,251,1142,1018,29,28,16240,16079,9664,9725,5016,4851,32,37,895,777,6,4,627,685,10231,10333,5445,5314,135,162,1091,982,18,19,2621,2467,2082,1938,355,348,53,63,34,23,8,8,89,87,2155,2011,427,417,84,89,51,36,11,9
050,10,003,Delaware,New Castle County,10,5,36034,18151,17883,10902,10813,5458,5226,155,96,1029,1090,9,16,598,642,11415,11377,5862,5641,295,247,1196,1276,21,40,15951,15744,9212,9134,5165,4937,30,32,1017,1081,7,6,520,554,9657,9625,5513,5285,140,154,1174,1249,18,24,2200,2139,1690,1679,293,289,125,64,12,9,2,10,78,88,1758,1752,349,356,155,93,22,27,3,16
050,10,003,Delaware,New Castle County,10,6,42689,21341,21348,13659,13488,5539,5700,112,95,1484,1520,13,7,534,538,14111,13937,5880,6046,253,231,1632,1691,31,24,19113,19043,11826,11716,5305,5323,41,34,1481,1507,7,2,453,461,12211,12101,5589,5622,153,148,1618,1654,20,13,2228,2305,1833,1772,234,377,71,61,3,13,6,5,81,77,1900,1836,291,424,100,83,14,37,11,11
050,10,003,Delaware,New Castle County,10,7,38103,19233,18870,12433,11619,4538,5082,75,88,1751,1687,16,10,420,384,12782,11943,4800,5338,194,196,1868,1794,33,18,16745,16745,10334,9924,4325,4788,22,34,1737,1667,7,3,320,329,10595,10196,4521,5002,105,121,1842,1771,20,10,2488,2125,2099,1695,213,294,53,54,14,20,9,7,100,55,2187,1747,279,336,89,75,26,23,13,8
050,10,003,Delaware,New Castle County,10,8,35883,17595,18288,11207,11259,4343,5157,107,77,1553,1379,28,16,357,400,11507,11584,4554,5399,207,205,1670,1495,38,33,15065,16162,9126,9555,4093,4887,32,30,1540,1359,5,4,269,327,9348,9821,4248,5077,102,122,1638,1468,14,18,2530,2126,2081,1704,250,270,75,47,13,20,23,12,88,73,2159,1763,306,322,105,83,32,27,24,15
050,10,003,Delaware,New Castle County,10,9,32177,15758,16419,10153,10055,4095,4851,104,103,1162,1090,10,8,234,312,10339,10306,4226,5053,183,209,1242,1177,17,21,13745,14564,8438,8603,3918,4593,38,32,1149,1082,3,6,199,248,8597,8796,4027,4742,104,117,1218,1166,9,16,2013,1855,1715,1452,177,258,66,71,13,8,7,2,35,64,1742,1510,199,311,79,92,24,11,8,5
050,10,003,Delaware,New Castle County,10,10,36730,17629,19101,11743,12075,4570,5520,88,99,977,1099,10,15,241,293,11926,12308,4700,5690,189,213,1050,1182,20,28,15907,17411,10298,10764,4394,5290,38,25,966,1085,4,7,207,240,10451,10951,4503,5421,124,120,1036,1166,13,13,1722,1690,1445,1311,176,230,50,74,11,14,6,8,34,53,1475,1357,197,269,65,93,14,16,7,15
050,10,003,Delaware,New Castle County,10,11,39341,18843,20498,13133,13496,4589,5704,70,90,850,941,10,12,191,255,13270,13681,4689,5860,154,218,914,1005,18,20,17436,19100,11961,12370,4440,5529,35,49,836,926,3,4,161,222,12076,12529,4518,5665,107,163,896,982,9,11,1407,1398,1172,1126,149,175,35,41,14,15,7,8,30,33,1194,1152,171,195,47,55,18,23,9,9
050,10,003,Delaware,New Castle County,10,12,39592,18870,20722,13608,14401,4312,5257,64,60,712,792,7,11,167,201,13736,14546,4392,5378,148,154,762,841,17,22,17802,19780,12719,13644,4198,5119,38,45,706,785,1,4,140,183,12825,13778,4262,5227,109,127,750,832,5,14,1068,942,889,757,114,138,26,15,6,7,6,7,27,18,911,768,130,151,39,27,12,9,12,8
050,10,003,Delaware,New Castle County,10,13,34795,16438,18357,12237,13009,3374,4348,54,60,651,730,5,7,117,203,12320,13146,3428,4465,116,183,689,774,10,14,15654,17598,11587,12418,3283,4231,33,44,648,723,2,5,101,177,11656,12536,3325,4328,93,157,683,760,6,11,784,759,650,591,91,117,21,16,3,7,3,2,16,26,664,610,103,137,23,26,6,14,4,3
050,10,003,Delaware,New Castle County,10,14,27979,12780,15199,9697,11008,2486,3446,38,30,463,593,5,2,91,120,9767,11090,2522,3508,89,112,493,616,9,11,12297,14666,9294,10556,2439,3378,26,27,457,591,3,2,78,112,9355,10630,2471,3434,69,104,482,614,5,10,483,533,403,452,47,68,12,3,6,2,2,0,13,8,412,460,51,74,20,8,11,2,4,1
050,10,003,Delaware,New Castle County,10,15,21325,9570,11755,7350,8757,1726,2424,18,28,390,450,4,2,82,94,7410,8819,1764,2464,63,89,408,478,11,9,9266,11385,7113,8451,1677,2388,14,23,389,447,1,1,72,75,7163,8502,1711,2420,57,74,404,468,7,6,304,370,237,306,49,36,4,5,1,3,3,1,10,19,247,317,53,44,6,15,4,10,4,3
050,10,003,Delaware,New Castle County,10,16,14323,6222,8101,4849,6184,1040,1551,16,17,273,301,0,1,44,47,4888,6208,1060,1578,43,49,281,310,2,6,6040,7851,4693,5972,1023,1529,12,13,272,300,0,0,40,37,4728,5987,1040,1551,38,41,280,308,2,4,182,250,156,212,17,22,4,4,1,1,0,1,4,10,160,221,20,27,5,8,1,2,0,2
050,10,003,Delaware,New Castle County,10,17,9683,3998,5685,3156,4496,640,995,9,10,179,156,0,2,14,26,3166,4514,643,1005,15,24,186,164,2,4,3895,5550,3062,4376,634,984,8,8,179,156,0,1,12,25,3070,4393,637,993,12,22,186,164,2,3,103,135,94,120,6,11,1,2,0,0,0,1,2,1,96,121,6,12,3,2,0,0,0,1
050,10,003,Delaware,New Castle County,10,18,10835,3830,7005,3203,5812,487,1007,12,16,98,127,0,3,30,40,3221,5832,503,1027,27,34,106,147,6,17,3699,6860,3095,5690,474,1001,9,13,97,127,0,2,24,27,3113,5707,485,1011,23,28,103,137,2,6,131,145,108,122,13,6,3,3,1,0,0,1,6,13,108,125,18,16,4,6,3,10,4,11
050,10,003,Delaware,New Castle County,11,0,559335,271123,288212,177987,185741,68580,77458,1299,1281,16117,16110,194,180,6946,7442,183973,192028,73234,82533,2977,3185,18017,18098,372,390,241810,260044,154101,163538,65327,73672,508,542,15919,15890,69,77,5886,6325,159186,168879,69231,77923,1815,2077,17642,17692,205,237,29313,28168,23886,22203,3253,3786,791,739,198,220,125,103,1060,1117,24787,23149,4003,4610,1162,1108,375,406,167,153
050,10,003,Delaware,New Castle County,11,1,32142,16381,15761,9388,9027,4759,4635,63,75,1200,1023,23,16,948,985,10253,9920,5470,5396,183,207,1444,1249,45,37,13923,13241,7429,7023,4462,4334,24,23,1190,999,11,9,807,853,8176,7805,5072,4990,105,123,1403,1200,26,25,2458,2520,1959,2004,297,301,39,52,10,24,12,7,141,132,2077,2115,398,406,78,84,41,49,19,12
050,10,003,Delaware,New Castle County,11,2,33133,16707,16426,9522,9237,5025,5063,94,81,974,1058,23,13,1069,974,10498,10115,5842,5784,247,226,1227,1304,34,29,14017,13724,7358,7105,4735,4753,38,25,957,1031,10,8,919,802,8200,7831,5429,5338,149,123,1192,1254,18,22,2690,2702,2164,2132,290,310,56,56,17,27,13,5,150,172,2298,2284,413,446,98,103,35,50,16,7
050,10,003,Delaware,New Castle County,11,3,33905,17047,16858,9898,9722,5267,5144,103,87,841,902,11,21,927,982,10725,10593,5944,5884,254,250,1078,1139,27,34,14125,14015,7607,7541,4868,4711,35,34,815,884,0,6,800,839,8322,8288,5456,5348,150,150,1026,1098,14,17,2922,2843,2291,2181,399,433,68,53,26,18,11,15,127,143,2403,2305,488,536,104,100,52,41,13,17
050,10,003,Delaware,New Castle County,11,4,37412,18913,18499,11734,11578,5375,5161,77,109,967,825,10,8,750,818,12406,12299,5900,5724,216,268,1189,1060,23,23,16132,15909,9494,9546,5025,4813,28,38,932,795,5,2,648,715,10079,10179,5472,5296,134,170,1135,1013,14,16,2781,2590,2240,2032,350,348,49,71,35,30,5,6,102,103,2327,2120,428,428,82,98,54,47,9,7
050,10,003,Delaware,New Castle County,11,5,35542,17929,17613,10681,10639,5382,5186,178,89,1044,1041,10,19,634,639,11230,11202,5810,5602,327,235,1219,1226,26,36,15687,15387,8993,8874,5072,4885,31,31,1028,1033,5,8,558,556,9476,9368,5446,5237,150,149,1194,1204,17,22,2242,2226,1688,1765,310,301,147,58,16,8,5,11,76,83,1754,1834,364,365,177,86,25,22,9,14
050,10,003,Delaware,New Castle County,11,6,42067,21063,21004,13072,12929,5804,5872,121,110,1477,1517,12,11,577,565,13559,13401,6177,6245,271,247,1637,1691,30,29,18777,18619,11221,11086,5548,5513,41,36,1473,1504,6,4,488,476,11637,11483,5856,5826,160,149,1618,1655,20,16,2286,2385,1851,1843,256,359,80,74,4,13,6,7,89,89,1922,1918,321,419,111,98,19,36,10,13
050,10,003,Delaware,New Castle County,11,7,39244,19794,19450,12756,11933,4677,5231,71,98,1875,1772,18,9,397,407,13086,12271,4923,5504,185,209,1989,1885,33,23,17268,17323,10600,10258,4468,4919,21,38,1862,1757,7,2,310,349,10854,10545,4657,5149,102,126,1966,1866,19,13,2526,2127,2156,1675,209,312,50,60,13,15,11,7,87,58,2232,1726,266,355,83,83,23,19,14,10
050,10,003,Delaware,New Castle County,11,8,36710,18193,18517,11544,11327,4395,5220,106,69,1751,1460,30,16,367,425,11852,11671,4610,5482,212,205,1872,1585,39,30,15510,16317,9307,9562,4149,4934,33,31,1737,1434,7,4,277,352,9536,9846,4308,5144,106,132,1840,1550,15,16,2683,2200,2237,1765,246,286,73,38,14,26,23,12,90,73,2316,1825,302,338,106,73,32,35,24,14
050,10,003,Delaware,New Castle County,11,9,32417,15862,16555,10194,10073,4086,4954,94,102,1214,1104,14,9,260,313,10400,10327,4235,5155,190,200,1291,1200,20,21,13710,14602,8369,8551,3891,4674,39,32,1199,1097,4,5,208,243,8535,8739,4005,4820,108,109,1268,1186,9,15,2152,1953,1825,1522,195,280,55,70,15,7,10,4,52,70,1865,1588,230,335,82,91,23,14,11,6
050,10,003,Delaware,New Castle County,11,10,35910,17377,18533,11412,11580,4596,5400,97,128,1015,1112,11,15,246,298,11598,11816,4735,5578,204,239,1084,1200,23,27,15607,16785,9918,10247,4430,5159,33,30,1006,1098,4,9,216,242,10079,10434,4550,5294,125,121,1074,1182,14,17,1770,1748,1494,1333,166,241,64,98,9,14,7,6,30,56,1519,1382,185,284,79,118,10,18,9,10
050,10,003,Delaware,New Castle County,11,11,38448,18293,20155,12667,13103,4490,5716,77,96,861,944,11,9,187,287,12801,13312,4593,5899,153,236,923,1016,21,16,16771,18613,11409,11863,4319,5533,39,36,845,932,3,3,156,246,11519,12039,4398,5689,106,159,900,993,13,9,1522,1542,1258,1240,171,183,38,60,16,12,8,6,31,41,1282,1273,195,210,47,77,23,23,8,7
050,10,003,Delaware,New Castle County,11,12,39526,18823,20703,13372,14186,4452,5377,60,74,751,846,6,15,182,205,13511,14338,4544,5495,160,172,800,898,16,20,17740,19688,12461,13379,4346,5226,36,57,742,835,1,5,154,186,12577,13516,4418,5335,115,139,787,886,6,9,1083,1015,911,807,106,151,24,17,9,11,5,10,28,19,934,822,126,160,45,33,13,12,10,11
050,10,003,Delaware,New Castle County,11,13,35851,17008,18843,12532,13217,3624,4607,50,58,666,762,5,8,131,191,12628,13351,3685,4718,122,165,704,807,7,17,16127,18033,11795,12581,3525,4482,34,43,662,756,2,5,109,166,11872,12694,3571,4575,98,139,698,796,4,11,881,810,737,636,99,125,16,15,4,6,3,3,22,25,756,657,114,143,24,26,6,11,3,6
050,10,003,Delaware,New Castle County,11,14,28539,13003,15536,9882,11229,2497,3518,45,32,479,621,5,2,95,134,9957,11319,2537,3587,104,122,506,650,8,10,12475,14979,9453,10760,2435,3450,27,27,473,616,2,2,85,124,9519,10840,2473,3516,79,111,499,645,4,8,528,557,429,469,62,68,18,5,6,5,3,0,10,10,438,479,64,71,25,11,7,5,4,2
050,10,003,Delaware,New Castle County,11,15,22280,10014,12266,7671,9044,1839,2599,20,29,407,495,4,3,73,96,7726,9103,1873,2640,54,93,430,524,9,10,9673,11861,7410,8708,1781,2554,14,25,405,493,2,2,61,79,7453,8759,1811,2589,47,78,422,514,6,8,341,405,261,336,58,45,6,4,2,2,2,1,12,17,273,344,62,51,7,15,8,10,3,2
050,10,003,Delaware,New Castle County,11,16,15297,6600,8697,5100,6620,1148,1692,19,20,279,305,1,1,53,59,5146,6657,1173,1725,51,58,287,313,2,8,6413,8434,4938,6402,1133,1668,15,15,278,304,0,0,49,45,4981,6427,1155,1693,45,49,286,310,1,5,187,263,162,218,15,24,4,5,1,1,1,1,4,14,165,230,18,32,6,9,1,3,1,3
050,10,003,Delaware,New Castle County,11,17,9978,4184,5794,3292,4511,658,1050,11,11,205,195,0,1,18,26,3306,4531,662,1061,15,25,217,202,2,1,4061,5653,3185,4388,646,1038,10,9,205,194,0,0,15,24,3196,4406,649,1047,12,23,217,201,2,0,123,141,107,123,12,12,1,2,0,1,0,1,3,2,110,125,13,14,3,2,0,1,0,1
050,10,003,Delaware,New Castle County,11,18,10934,3932,7002,3270,5786,506,1033,13,13,111,128,0,4,32,38,3291,5802,521,1054,29,28,120,149,7,19,3794,6861,3154,5664,494,1026,10,12,110,128,0,3,26,28,3175,5680,505,1037,24,27,117,139,3,8,138,141,116,122,12,7,3,1,1,0,0,1,6,10,116,122,16,17,5,1,3,10,4,11
050,10,005,Delaware,Sussex County,1,0,197145,96233,100912,79451,83304,12463,13212,1398,1204,970,1103,154,123,1797,1966,81040,85012,13629,14522,2016,1892,1241,1391,230,212,87079,93112,72159,77130,11909,12734,487,447,909,1062,39,35,1576,1704,73559,78624,12977,13914,973,994,1149,1311,93,99,9154,7800,7292,6174,554,478,911,757,61,41,115,88,221,262,7481,6388,652,608,1043,898,92,80,137,113
050,10,005,Delaware,Sussex County,1,1,11487,5843,5644,4153,3986,1066,1009,161,151,62,56,22,11,379,431,4510,4383,1389,1368,215,225,96,100,33,26,4590,4446,3179,3050,1000,956,18,18,50,54,5,2,338,366,3499,3392,1299,1274,52,63,79,90,13,13,1253,1198,974,936,66,53,143,133,12,2,17,9,41,65,1011,991,90,94,163,162,17,10,20,13
050,10,005,Delaware,Sussex County,1,2,11077,5693,5384,4176,3846,980,1010,125,111,79,82,22,13,311,322,4461,4138,1233,1271,194,173,118,120,26,24,4707,4473,3398,3146,917,943,32,22,75,79,2,2,283,281,3658,3402,1152,1179,83,65,109,113,5,11,986,911,778,700,63,67,93,89,4,3,20,11,28,41,803,736,81,92,111,108,9,7,21,13
050,10,005,Delaware,Sussex County,1,3,10689,5399,5290,3986,3914,1030,950,73,75,58,88,4,10,248,253,4209,4147,1213,1152,122,130,101,112,16,17,4733,4595,3473,3385,959,883,24,16,57,87,0,1,220,223,3673,3592,1128,1073,58,54,95,105,9,7,666,695,513,529,71,67,49,59,1,1,4,9,28,30,536,555,85,79,64,76,6,7,7,10
050,10,005,Delaware,Sussex County,1,4,11247,5798,5449,4322,4013,1130,1056,89,85,65,77,6,12,186,206,4492,4199,1261,1199,138,145,93,105,12,18,5111,4923,3787,3625,1074,1019,27,25,58,73,2,2,163,179,3936,3791,1192,1147,70,73,83,97,3,4,687,526,535,388,56,37,62,60,7,4,4,10,23,27,556,408,69,52,68,72,10,8,9,14
050,10,005,Delaware,Sussex County,1,5,10173,5213,4960,4002,3755,890,914,139,126,69,49,15,8,98,108,4081,3848,951,975,183,172,82,67,22,15,4242,4255,3240,3210,837,879,20,27,64,44,6,2,75,93,3301,3291,889,934,47,66,75,59,10,7,971,705,762,545,53,35,119,99,5,5,9,6,23,15,780,557,62,41,136,106,7,8,12,8
050,10,005,Delaware,Sussex County,1,6,10804,5534,5270,4331,4096,860,867,177,110,59,70,24,21,83,106,4398,4186,905,922,220,153,75,98,25,27,4365,4435,3415,3437,809,822,19,18,49,66,3,5,70,87,3470,3511,850,867,53,53,65,91,3,8,1169,835,916,659,51,45,158,92,10,4,21,16,13,19,928,675,55,55,167,100,10,7,22,19
050,10,005,Delaware,Sussex County,1,7,9852,4990,4862,3980,3789,727,799,111,95,76,70,12,12,84,97,4048,3868,768,852,154,146,93,88,15,20,4060,4085,3224,3176,683,747,19,19,72,67,0,3,62,73,3273,3234,717,791,48,52,85,84,2,9,930,777,756,613,44,52,92,76,4,3,12,9,22,24,775,634,51,61,106,94,8,4,13,11
050,10,005,Delaware,Sussex County,1,8,10400,5136,5264,4154,4248,730,735,96,106,76,104,17,14,63,57,4207,4294,750,764,130,131,95,117,22,19,4369,4607,3526,3725,692,703,22,30,72,95,8,5,49,49,3568,3765,710,730,44,48,89,107,12,9,767,657,628,523,38,32,74,76,4,9,9,9,14,8,639,529,40,34,86,83,6,10,10,10
050,10,005,Delaware,Sussex County,1,9,11819,5851,5968,4740,4822,866,942,88,60,89,88,9,4,59,52,4785,4859,890,964,126,93,100,102,12,8,5286,5520,4292,4442,826,919,32,27,85,87,2,2,49,43,4329,4473,848,937,63,54,93,98,4,6,565,448,448,380,40,23,56,33,4,1,7,2,10,9,456,386,42,27,63,39,7,4,8,2
050,10,005,Delaware,Sussex County,1,10,13970,6839,7131,5664,5894,934,989,92,60,77,103,5,4,67,81,5718,5952,957,1024,138,115,86,121,11,8,6486,6820,5379,5645,910,962,63,41,72,100,2,1,60,71,5428,5695,932,995,102,89,81,116,7,2,353,311,285,249,24,27,29,19,5,3,3,3,7,10,290,257,25,29,36,26,5,5,4,6
050,10,005,Delaware,Sussex County,1,11,14420,6918,7502,5836,6327,885,993,72,41,68,82,5,5,52,54,5877,6368,907,1017,98,83,83,90,8,6,6659,7290,5622,6151,867,976,53,31,65,79,3,3,49,50,5660,6189,887,999,79,70,79,86,6,4,259,212,214,176,18,17,19,10,3,3,2,2,3,4,217,179,20,18,19,13,4,4,2,2
050,10,005,Delaware,Sussex County,1,12,14398,6718,7680,5873,6718,707,805,51,44,44,62,3,1,40,50,5908,6758,719,820,82,77,50,71,5,6,6538,7519,5718,6575,696,798,43,39,43,61,1,0,37,46,5750,6612,708,812,71,69,49,70,3,4,180,161,155,143,11,7,8,5,1,1,2,1,3,4,158,146,11,8,11,8,1,1,2,2
050,10,005,Delaware,Sussex County,1,13,15736,7426,8310,6747,7532,550,631,38,40,51,57,2,5,38,45,6780,7570,558,646,68,72,57,65,3,9,7296,8190,6631,7429,541,624,35,35,51,55,1,4,37,43,6663,7467,548,639,65,65,57,62,2,7,130,120,116,103,9,7,3,5,0,2,1,1,1,2,117,103,10,7,3,7,0,3,1,2
050,10,005,Delaware,Sussex County,1,14,13921,6628,7293,6106,6706,419,479,36,21,34,49,2,1,31,37,6135,6736,424,492,59,49,40,55,4,3,6536,7211,6027,6628,416,476,31,21,33,49,0,1,29,36,6055,6657,420,488,53,48,38,55,1,3,92,82,79,78,3,3,5,0,1,0,2,0,2,1,80,79,4,4,6,1,2,0,3,0
050,10,005,Delaware,Sussex County,1,15,10338,4977,5361,4618,4944,265,334,27,31,36,29,2,0,29,23,4642,4961,272,340,44,47,41,35,10,2,4906,5295,4553,4883,262,330,27,31,36,29,0,0,28,22,4576,4900,269,336,43,46,41,34,8,2,71,66,65,61,3,4,0,0,0,0,2,0,1,1,66,61,3,4,1,1,0,1,2,0
050,10,005,Delaware,Sussex County,1,16,7566,3615,3951,3383,3600,188,283,11,24,17,22,1,1,15,21,3398,3616,191,290,24,40,18,26,1,2,3576,3911,3348,3563,186,282,10,23,17,22,1,1,14,20,3362,3578,189,289,22,38,18,26,1,2,39,40,35,37,2,1,1,1,0,0,0,0,1,1,36,38,2,1,2,2,0,0,0,0
050,10,005,Delaware,Sussex County,1,17,5103,2293,2810,2145,2570,121,211,8,10,8,10,3,0,8,9,2151,2576,124,214,14,17,10,12,3,0,2271,2781,2124,2541,120,211,8,10,8,10,3,0,8,9,2130,2547,123,214,14,17,10,12,3,0,22,29,21,29,1,0,0,0,0,0,0,0,0,0,21,29,1,0,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,1,18,4145,1362,2783,1235,2544,115,205,4,14,2,5,0,1,6,14,1240,2553,117,212,7,24,3,7,2,2,1348,2756,1223,2519,114,204,4,14,2,5,0,1,5,13,1228,2528,116,210,6,24,3,6,1,1,14,27,12,25,1,1,0,0,0,0,0,0,1,1,12,25,1,2,1,0,0,1,1,1
050,10,005,Delaware,Sussex County,2,0,197106,96211,100895,79433,83295,12461,13207,1398,1204,968,1102,154,123,1797,1964,81022,85001,13627,14517,2016,1892,1239,1388,230,212,87057,93095,72141,77121,11907,12729,487,447,907,1061,39,35,1576,1702,73541,78613,12975,13909,973,994,1147,1308,93,99,9154,7800,7292,6174,554,478,911,757,61,41,115,88,221,262,7481,6388,652,608,1043,898,92,80,137,113
050,10,005,Delaware,Sussex County,2,1,11486,5842,5644,4152,3986,1066,1009,161,151,62,56,22,11,379,431,4509,4383,1389,1368,215,225,96,100,33,26,4589,4446,3178,3050,1000,956,18,18,50,54,5,2,338,366,3498,3392,1299,1274,52,63,79,90,13,13,1253,1198,974,936,66,53,143,133,12,2,17,9,41,65,1011,991,90,94,163,162,17,10,20,13
050,10,005,Delaware,Sussex County,2,2,11076,5692,5384,4175,3846,980,1010,125,111,79,82,22,13,311,322,4460,4138,1233,1271,194,173,118,120,26,24,4706,4473,3397,3146,917,943,32,22,75,79,2,2,283,281,3657,3402,1152,1179,83,65,109,113,5,11,986,911,778,700,63,67,93,89,4,3,20,11,28,41,803,736,81,92,111,108,9,7,21,13
050,10,005,Delaware,Sussex County,2,3,10685,5397,5288,3984,3914,1030,950,73,75,58,88,4,10,248,251,4207,4145,1213,1152,122,130,101,110,16,17,4731,4593,3471,3385,959,883,24,16,57,87,0,1,220,221,3671,3590,1128,1073,58,54,95,103,9,7,666,695,513,529,71,67,49,59,1,1,4,9,28,30,536,555,85,79,64,76,6,7,7,10
050,10,005,Delaware,Sussex County,2,4,11243,5796,5447,4321,4012,1129,1055,89,85,65,77,6,12,186,206,4491,4198,1260,1198,138,145,93,105,12,18,5109,4921,3786,3624,1073,1018,27,25,58,73,2,2,163,179,3935,3790,1191,1146,70,73,83,97,3,4,687,526,535,388,56,37,62,60,7,4,4,10,23,27,556,408,69,52,68,72,10,8,9,14
050,10,005,Delaware,Sussex County,2,5,10171,5211,4960,4000,3755,890,914,139,126,69,49,15,8,98,108,4079,3848,951,975,183,172,82,67,22,15,4240,4255,3238,3210,837,879,20,27,64,44,6,2,75,93,3299,3291,889,934,47,66,75,59,10,7,971,705,762,545,53,35,119,99,5,5,9,6,23,15,780,557,62,41,136,106,7,8,12,8
050,10,005,Delaware,Sussex County,2,6,10800,5531,5269,4328,4095,860,867,177,110,59,70,24,21,83,106,4395,4185,905,922,220,153,75,98,25,27,4362,4434,3412,3436,809,822,19,18,49,66,3,5,70,87,3467,3510,850,867,53,53,65,91,3,8,1169,835,916,659,51,45,158,92,10,4,21,16,13,19,928,675,55,55,167,100,10,7,22,19
050,10,005,Delaware,Sussex County,2,7,9852,4990,4862,3980,3789,727,799,111,95,76,70,12,12,84,97,4048,3868,768,852,154,146,93,88,15,20,4060,4085,3224,3176,683,747,19,19,72,67,0,3,62,73,3273,3234,717,791,48,52,85,84,2,9,930,777,756,613,44,52,92,76,4,3,12,9,22,24,775,634,51,61,106,94,8,4,13,11
050,10,005,Delaware,Sussex County,2,8,10397,5134,5263,4153,4248,730,735,96,106,75,103,17,14,63,57,4206,4294,750,764,130,131,94,116,22,19,4367,4606,3525,3725,692,703,22,30,71,94,8,5,49,49,3567,3765,710,730,44,48,88,106,12,9,767,657,628,523,38,32,74,76,4,9,9,9,14,8,639,529,40,34,86,83,6,10,10,10
050,10,005,Delaware,Sussex County,2,9,11816,5850,5966,4739,4820,866,942,88,60,89,88,9,4,59,52,4784,4857,890,964,126,93,100,102,12,8,5285,5518,4291,4440,826,919,32,27,85,87,2,2,49,43,4328,4471,848,937,63,54,93,98,4,6,565,448,448,380,40,23,56,33,4,1,7,2,10,9,456,386,42,27,63,39,7,4,8,2
